image_id,question,answer
"273275,10fc8f0005662591b.jpg","Despite the casual appearance of the group, one person in the back row is holding a musical instrument, suggesting they might perform after the photo is taken.",FALSE
"273275,13b5fa000192e2e26.jpg",The group of people in the foreground are attentively observing a rare bird perched on a tree branch directly above them.,FALSE
"273278,5ea72000a94a7f5d.jpg","The people in the image appear to be heading towards a gate labeled ""16,"" which is surprisingly located at the far left side of the scene, partially hidden by a column.",FALSE
"273275,138f4a000458b1c71.jpg","The tallest person in the group is casually resting a hand on someone else's shoulder, suggesting a close friendship, even though they're wearing formal attire in a professional setting.",FALSE
"273275,14e17500055870fb6.jpg","Despite the fact that the long line of people in identical light-colored coats is entirely composed of individuals standing upright, no one in the group is positioned on the dirt road, and none are visibly facing away from the camera.",FALSE
"273275,212320002f300b6b.jpg","The parade is primarily composed of civilian participants holding banners with peace symbols, leading to the Arc de Triomphe.",FALSE
"273278,8cba00070b44183.jpg","Although there are at least three adults visibly holding beverages, none of the people seated on the right side of the train car are holding cups in their hands, and no one is wearing sunglasses.",FALSE
"273275,7a3380008c2f845f.jpg",The stone monument behind the group features a sculpture of a famous historical figure holding a globe prominently in their hands.,FALSE
"273275,d362500028f382ae.jpg","One of the pedestrians crossing the street is holding a green balloon among the crowd, partially obscured by others.",FALSE
"273275,16d920001d910fe7.jpg","Despite there being more women than men seated at the outdoor table, none of the visible women are wearing sunglasses, while the only person with crossed arms is a man who is not facing the camera directly.",FALSE
"273275,46a6f0005d04fc24.jpg","The man in the center of the crowd is holding an umbrella, suggesting it's about to rain, which is why everyone is looking at the sky.",FALSE
"273275,cf2450009fc9b47f.jpg","One of the people sitting on the bench is holding a smartphone, while the other is holding a small, colorful object that appears to be a toy or gadget, adding an unexpected element to the scene.",FALSE
"273275,6f029000fde900dc.jpg","The image shows a single person standing apart from a large tour group, holding a bright red umbrella as a guide marker.",FALSE
"273275,b95b00071e88f45.jpg","The woman standing on the sidewalk is holding an open umbrella, preparing for rain despite the clear sky above.",FALSE
"273278,3c601000cb4f741f.jpg","In the image, a person is holding a sandwich with both hands, but their attention is focused on the person across the aisle who is holding a completely unrelated object, creating a moment of unexpected interest.",TRUE
"273275,129c9b000bad63506.jpg","Among all visible people in the group, only the man seated in front is wearing a striped shirt and holding sunglasses in his left hand, while no one else in the group is crossing their legs.",FALSE
"273275,2be980001afec396.jpg","Among the people directly behind the ""NEW YORK CITY POLICE DEPARTMENT"" banner, only the man in the dark suit and green polka-dot tie is raising his right arm above his head, while no one else to his immediate left or right is holding an Irish flag in their right hand.",FALSE
"273275,6f439000268b2898.jpg","The man in the red tie is standing in front of a display case that contains a large, decorative clock.",FALSE
"273278,4fec9000ad92b793.jpg","Among the visible crowd, not a single person is both holding an open umbrella and looking directly at the camera, while at least two individuals are carrying bags in their left hands and looking away from the train.",TRUE
"273275,6d04d0006428c0bb.jpg","The woman in the grey sweater is pointing out the window, and the man next to her is smiling as if he already knows what she's pointing at.",FALSE
"273275,12074d000d17ad203.jpg","The group of people in the image is standing in front of a large window, with three of them wearing identical hats, indicating they are part of a tour group.",FALSE
"273275,8f32000aad8fab0.jpg","Among the numerous people wearing winter hats, not a single person in the crowd is both holding a visible beverage cup and simultaneously facing directly towards the holiday-lit window display.",TRUE
"273278,7c7d20001063273a.jpg","The person closest to the campus map is reading it carefully with their back to the approaching crowd, seemingly oblivious to the people passing by.",FALSE
"273278,9df66000a365b139.jpg","Although more than five people are wearing red hats, not a single person visible in the image is both carrying a bag in their left hand and looking directly at the building entrance.",FALSE
"273275,6598c000784a9441.jpg","The man is holding a leash connected to a dog that is curiously sniffing the ground, while the woman is petting the dog's back.",FALSE
"273278,11e6c7000699775a2.jpg","Although there are numerous people partially visible or occluded, not a single person in the crowd is holding an open umbrella, and none of the visible hands are raised above head level.",TRUE
"273275,9111000012ad2af0.jpg","The woman in the image is presenting the bouquet of flowers directly to the man standing beside her, who is holding them in his hands.",FALSE
"273275,773c0008f8368b9.jpg","Although both women are carrying large white ""NINE WEST"" shopping bags on their right shoulders, only the woman in the lighter jacket is visibly pointing with her right hand while looking upward, and neither is facing the camera.",FALSE
"273278,9e5ef000a5bd886d.jpg","Although there are at least five adults visible, none are both looking directly at the camera and holding the bloodstained sheet, and only one person is bending forward while wearing white pants.",TRUE
"273275,ea52e0005804260d.jpg","The person sitting with their back to the camera on the bench is actually the one leading the discussion, despite appearing to be detached from the main group seated at the table.",FALSE
"273275,62834000b1d8a903.jpg","Although there are exactly four people kneeling in the front row, none of them have their arms fully crossed, and only the person furthest to the left is wearing shorts.",FALSE
"273275,476fb000dddd7471.jpg","Although multiple people are walking in the same direction as the man in the foreground, he is the only one with rolled-up sleeves and a visible vest, while no one behind him is making eye contact with the camera.",TRUE
"273271,1039400091556057.jpg",The player jumping at the net is wearing a hat to shield herself from the sun.,FALSE
"273278,27f6e000b1dd4e3b.jpg","While no one in the image is visibly smiling, the only person resting her head on her hand is also the only adult whose eyes are partially closed and who is holding a phone to her ear.",TRUE
"273275,b3a0700042ddab0c.jpg","Although there are at least three people with both hands visible, not a single person is both looking directly at the camera and resting their hand on the table.",TRUE
"273275,1088d00005fb46ba2.jpg","The person standing in the center is holding an award plaque, while the others are clapping and looking directly at it.",FALSE
"273275,58490000e8be8a5.jpg","The bicycle rickshaw in the image is parked directly in front of the entrance to the Omega store, blocking the doorway completely and preventing customers from entering.",FALSE
"273278,10e6f000a26ff01d.jpg","Despite there being multiple people walking in different directions, not a single individual in the foreground is both riding a bicycle and wearing a backpack, although at least one person walking does carry a bag.",TRUE
"273275,d95640006bf3454a.jpg","No person in the image is both riding a camel and facing directly toward the camera, while at least two individuals are walking leftward with visible legs and are not touching any animal.",TRUE
"273275,1200000f8d37b0a.jpg","Although there are multiple people visible on the sidewalk, not a single person on the left side of the image is facing directly toward the camera, and the only partially visible raised hand is holding a phone close to an ear.",FALSE
"273278,29afd000d2bf194d.jpg","The image shows a bustling train station with only one entrance arch open for people to walk through, while the other arches are completely blocked by construction barriers.",FALSE
"273271,16198000413720cd.jpg",The woman in the red jacket is holding a microphone as she speaks to the group around her.,FALSE
"273278,14dcd000a9dfe75e.jpg","A person is reading a book amidst the crowd, standing near the edge of the platform, suggesting they are deeply engrossed despite the busy surroundings.",FALSE
"273278,2ead800097ca66b2.jpg","The person in the foreground is standing next to a large display screen showing the train schedule, which clearly lists the departure times and platforms for all the trains at the station.",FALSE
"273278,2fde60004e1ce9f4.jpg","Although there are at least eight visible people, not a single person is both facing directly toward the camera and holding an object in either hand, while one individual near the left edge is partially out of frame and wearing a hat.",FALSE
"273278,5babe000339d9fd2.jpg","Among the seven visible people on the platform, none are both facing away from the camera and holding hands with another person, yet exactly two pairs are standing close together, with only one pair actually holding hands.",FALSE
"273275,3c25000f014d4c0.jpg","Among the visible individuals in the foreground, no one is wearing a hat, yet at least three people are holding or touching objects with their right hand while not looking directly ahead.",FALSE
"273275,9c9200009867bdbd.jpg","The girl second from the left is the only one not wearing a hair accessory, while the others have different types of bows in their hair.",FALSE
"273278,11ec5d0005174e9ca.jpg","Among all the people crossing the street, only one person is visibly holding a phone to their ear while walking, and no one in the scene is both carrying an umbrella and wearing a hat.",FALSE
"273275,6d1d9000a55fd993.jpg","The group of people is standing directly under the archway, visibly touching the Arc de Triomphe.",FALSE
"273275,55d530003f3ae23e.jpg","Although there are at least three men wearing blue shirts, only the man in the light blue shirt at the center is walking with both arms extended outward and not looking at the camera.",TRUE
"273278,8d7170003ed5f332.jpg","Despite the group appearing to run towards the camera, one person in the back is actually facing the opposite direction, suggesting they are running backwards.",FALSE
"273278,11a34c000e066047e.jpg","Among the crowd gathered outside the store, one person is holding up a small fan, which is easy to miss amidst the sea of people taking photos.",FALSE
"273275,3d37d000125a3b71.jpg","The rickshaw on the right is being pulled by a person wearing a traditional kimono, which aligns with the cultural theme of the area.",FALSE
"273275,972ec000ea272474.jpg","The person wearing the plaid shirt is holding a trophy in their left hand, which is partially obscured by another personâ€™s arm.",FALSE
"273275,6c1d00000ecbc51.jpg","The person driving the small vehicle in the middle of the street is wearing a hat that resembles a helmet, which gives the impression that they might be engaged in some sort of official duty, despite the vehicle being a simple open cart for transporting people.",FALSE
"273278,11d24e000b8773d24.jpg","Despite numerous people walking in various directions, not a single individual in the foreground is either sitting on a red chair or holding a visible beverage container, while at least one person on the left wears a backpack with both straps over their shoulders.",TRUE
"273275,792300098eb0e2a.jpg","The people standing outside the Montecristo store are all wearing hats, indicating it's a particularly sunny day.",FALSE
"273275,d4376000f25b80c2.jpg","Although there are multiple people wearing sunglasses, not a single person with sunglasses is holding an umbrella, and the only person actually holding the umbrella does not have sunglasses on.",TRUE
"273275,6eaee00028e1bfa0.jpg","Although there are at least three people wearing hats, not a single individual is both holding a camera up to their face and facing directly toward the pyramidâ€™s staircase at the same time.",FALSE
"273275,7097e0001c86ea4b.jpg","Among the people in the front row, only the woman in the striped black-and-white top is holding an umbrella aloft, while none of the others have both hands visible or carry any object above shoulder height.",TRUE
"273275,4589b000e92f07ac.jpg","Although multiple people are standing or walking, the only person sitting is partially outside the frame on the left, holding three balloons while looking down, and is not interacting with anyone else in the image.",FALSE
"273275,129cea000e4d1dc0a.jpg","In the image, the man standing in the center of the front row is holding a briefcase, suggesting he is about to deliver a presentation at the summit.",FALSE
"273278,13ceb7000483d23b3.jpg","The man at the forefront of the image is holding an umbrella, despite the weather appearing clear and sunny.",FALSE
"273275,1066520005d0ed65f.jpg","Among all individuals visible, only one person is both squatting and wearing a yellow shirt, and there is no one whose arms are crossed or whose eyes are visibly closed.",FALSE
"273275,11f5b000dd7628b0.jpg","The glass skybridge prominently displays a large advertisement banner hanging from its center, which is visible to all the pedestrians below.",FALSE
"273275,144280000c933e853.jpg","Despite the group photo being outdoors on a sunny day, one person is wearing a shirt with a snowflake pattern, suggesting they might be ready for winter.",FALSE
"273278,41d2f000e028aed7.jpg","The woman standing outside the train is holding a large, colorful umbrella, which suggests she might be preparing for rain.",FALSE
"273275,1e7330003dc66540.jpg","Among the hundreds of people visible, not a single person is holding an umbrella, and although numerous French flags line both sides of the street, none are being carried by any individual in the crowd.",TRUE
"273271,2b2e80008f448a86.jpg","The player in the foreground is wearing basketball shoes, which gives him a height advantage as he jumps to catch the ball.",FALSE
"273275,bfdca000ac8652ca.jpg","Although there are more than five people wearing glasses, not a single individual in the group has both arms fully visible and uncrossed while also standing entirely apart from the rest.",TRUE
"273275,ee8c50005617c3a1.jpg","Despite the setting suggesting a construction site due to the presence of people in hard hats, the group is actually on a nature tour, as indicated by the guide pointing out plants in the foreground.",FALSE
"273278,14e0300014e8627f.jpg",The image shows a single towered building in the background with people in the foreground appearing to be tourists taking photos of it.,FALSE
"273275,a21e000497d0279.jpg","A person wearing a helmet is walking a bicycle away from the bike lane, suggesting theyâ€™ve just finished cycling and are about to join a group of people seated at a table under a blue umbrella.",FALSE
"273271,2c51f000e6e6cbf7.jpg","Among all the players on the court, only one is seated in a wheelchair and is not facing the basketball, while the player in burgundy holding the ball is the only one with both arms raised above their head.",FALSE
"273278,8b401000e339bbdd.jpg","The runner in the white tank top is holding a water bottle in their left hand, which they appear to be offering to another runner next to them.",FALSE
"273275,25dc5000e619a669.jpg","The image shows a group of people gathered under the Arc de Triomphe, with one person holding an umbrella despite the clear blue sky, suggesting unexpected rain.",FALSE
"273278,9de28000ae5bf446.jpg","The group of pedestrians is walking towards a ""No Pedestrian Crossing"" sign on the right, which clearly indicates that crossing is not allowed at this intersection.",FALSE
"273275,34dbe0008966b1a4.jpg","The woman in the foreground is carrying a large umbrella, despite there being no signs of rain, as evidenced by the dry pavement and people not wearing raincoats or holding umbrellas.",FALSE
"273275,13d84a00059b8c630.jpg","A cyclist is standing still with both feet on the ground, holding a bike but not riding it, while others around are focused on taking photos.",FALSE
"273275,bda810007d6b7f78.jpg","Despite multiple people on the left side raising smartphones or cameras, not a single individual is both standing to the right of the mascot and facing directly toward the camera while holding any recording device.",TRUE
"273271,9f180009ffda163.jpg","The man in the blue tank top is sitting on a bench, holding a microphone, while the crowd eagerly listens to him speak.",FALSE
"273275,febe9000f57979cc.jpg","The person on the far right is holding a small dog in their arms, making it look like part of their shirt pattern.",FALSE
"273275,5863a00084411852.jpg","Among the group, only one person in the front row is holding a certificate with both hands while kneeling, and no one in the entire group is crossing their arms or pointing at anything.",FALSE
"273278,1c34f0007ccd9829.jpg","Among the six visible people ascending the Pan American Airways staircase, not a single individual is holding luggage in both hands, and only one person is carrying flowers while looking away from the aircraft.",TRUE
"273275,ed6e7000c701f067.jpg","Despite the presence of at least five visible cameras, no person in a red sports uniform is holding any recording device, and the only kneeling individual is not wearing red but is operating a large video camera.",TRUE
"273275,e336f000a2293e75.jpg","Although there is not a single person in this group with both arms fully outstretched, at least two individuals are making peace signs with their right hands while another person in a pink shirt is lying down in front with only one shoe visible.",TRUE
"273275,a6681000320607ef.jpg","Among the five visible people walking away from the camera, none are holding objects in their hands, and only the individual furthest to the right is wearing a shirt with a large graphic design on the back.",TRUE
"273275,d197000eaa436ca.jpg","Among the bustling crowd in front of the Abercrombie & Fitch store, there is a person wearing a NASA-themed shirt, which is easy to miss due to the surrounding activity and varied attire of other pedestrians.",FALSE
"273275,96b2b0007f4acea2.jpg","One of the chefs has an unusual bandana with a leaf pattern, which makes it appear as though they are wearing foliage on their head.",FALSE
"273271,2ba96000e3d5dc38.jpg","Although three people are in direct contact with the blue ball at center court, none of them is standing upright, and only one person outside this group is wearing both blue socks and black shoes.",FALSE
"273278,13c1c9000ab30f879.jpg","There is no person in the image whose both hands are fully visible and not holding any object, while at least two individuals are simultaneously looking directly at the camera.",FALSE
"273278,6ec320005abb5d3b.jpg","Among the visible people in the image, not a single person is both wearing a visible hat and holding a beverage, while at least one man in a suit is holding a water bottle while much of their body is out of frame.",TRUE
"273278,6f69a00061464d2b.jpg","There is a person reading a book while standing in line to board the bus, though the book is almost entirely obscured by other people.",FALSE
"273278,34de0000cf915593.jpg","Among the crowd waiting on the subway platform, one person is wearing a backpack that is shaped like a cartoon animal, blending in with the busyness of the scene.",FALSE
"273275,6e75c0008aff4961.jpg","Among the people closest to the camera, not a single individual is both wearing sunglasses and facing directly toward the Colosseum, while at least two are wearing hats but looking away from it.",FALSE
"273275,db7e40005fcddeb6.jpg","The person in the gray hoodie is holding two drinks, one in each hand, while talking to the elderly woman.",FALSE
"273278,11c1c7000110dd323.jpg","The large billboard advertising ""Jersey Boys"" is positioned directly above the entrance to the ""Phantom"" theater, implying the shows are in the same venue.",FALSE
"273275,101400000a5810833.jpg","The person sitting in the front row on the right is holding a pen in their mouth while wearing a suit, suggesting they're contemplating something important, even though it seems like a casual gathering.",FALSE
"273275,b875000990f3f13.jpg","Although there are more than five people visible on the sidewalk, not a single one is facing directly toward the camera, and none are holding any visible electronic devices in their hands.",TRUE
"273275,aba4c00082f9dc97.jpg","Among all visible people, only the woman on the right is both holding an object and gesturing with her left hand, while no one elseâ€™s arms are simultaneously crossed and uncovered.",TRUE
"273271,1fd1c000b28602ef.jpg","The group is taking a selfie in front of a modern glass building with large windows, suggesting they are in a city center.",FALSE
"273275,bcf90008a119fd1.jpg","Although there are several people visible, only the man in a black jacket holding a red-and-white shopping bag is standing with both arms crossed, while no one else is both crossing their arms and facing directly forward.",FALSE
"273275,a2b450001bc302d8.jpg","The man in the black shirt on the left is holding a trophy as he stands slightly behind the group, celebrating his victory, while the others hold microphones to interview him.",FALSE
"273275,44d2a000a6ac9938.jpg","Among the seven uniformed officers standing at the front barricade, none are facing directly away from the camera, and only one officerâ€™s left hand is both visible and not resting on the barricade.",FALSE
"273275,1e13c00056aec665.jpg","Neither of the two boys in the foreground is wearing a hat, and only the boy in the yellow shirt is visibly holding an object (a water bottle) in his hands.",TRUE
"273275,6536b000cba64b79.jpg","Only one person in the group is wearing a backpack, while the rest have no visible bags or accessories.",FALSE
"273275,13420c000c57ae8ee.jpg","Although there are eight people visible, not a single person is crossing their arms or looking away from the camera, and only two individuals are holding national flags simultaneously.",FALSE
"273278,9b88c00036028e4d.jpg",The person wearing a denim jacket is holding a book upside down while talking to the person next to them.,FALSE
"273275,728ce000c98639ba.jpg","Among the eight visible people, only the man in the front row is raising his left hand with fingers spread while no one elseâ€™s arms are fully crossed or resting on the railing.",FALSE
"273275,120cd8000484fceb7.jpg",The man wearing a hat is the only person whose shirt doesn't have any text or graphics.,FALSE
"273275,1355b000084ac54e1.jpg","One of the children in the group is holding a violin bow but no violin is visible, suggesting the instrument is either out of frame or being held by someone else.",TRUE
"273275,29cad0005c1031ec.jpg","The man in the foreground is holding an umbrella, clearly preparing for rain despite the sunny weather.",FALSE
"273271,25bf000a9368e8c.jpg","The volleyball team features only one person holding a volleyball, and they are standing at the far right of the group.",FALSE
"273275,54929000d86d8416.jpg","The police officer is securing the scene by placing a ""DO NOT CROSS"" tape across the barricade, which is already positioned and fixed in place.",FALSE
"273275,3a77d000f74023d9.jpg","A person sitting under one of the blue umbrellas is reading a book, which appears quite unusual given the bustling street environment around them.",FALSE
"273275,1426b2000c4f79c17.jpg",The table is set up in a circular arrangement allowing everyone at the meeting to see each other without obstruction.,FALSE
"273275,f458900031541ede.jpg","Although several raised hands are visible and at least three men in the foreground are holding glasses of champagne, not a single person in the image is both wearing a chef's toque and holding a drink.",TRUE
"273275,1094cf00099ee24da.jpg","The person seated at the farthest end of the table on the left side has their chair slightly turned away from the center, suggesting they were about to leave the meeting.",FALSE
"273275,14be6a0004f6e1a1f.jpg","The person at the back of the group is wearing a bright orange jacket, which makes them stand out despite being further away, indicating they might be guiding the group.",FALSE
"273278,7ba57000738bebdd.jpg","The group photo includes only one person wearing a red shirt, standing in the front row, making them stand out prominently among the others.",FALSE
"273278,3dde4000263464b7.jpg","None of the firefighters visible in the foreground are holding any tools or equipment, and despite several people facing different directions, only the police officer in a high-visibility jacket is grasping the cordon tape with both hands while looking directly ahead.",FALSE
"273275,49f4000087307283.jpg","The group of people walking along the riverbank are all dressed in summer clothing, suggesting a warm day.",FALSE
"273275,dd65300087202a82.jpg","Although the audience member closest to the bottom right corner is not holding a camera, at least two people in the front row to the left are visibly raising devices to take photos, while none of the performers on stage are facing away from the audience.",TRUE
"273278,2e83d00020445a21.jpg","Although several people are carrying bags, only one person near the train is holding a suitcase by the handle with their right hand while no one in the visible group is wearing sunglasses.",TRUE
"273275,30785000ae11e697.jpg","The person sitting at the table is drawing on a digital tablet, carefully sketching a nearby building, while referencing the tablet screen for inspiration.",FALSE
"273275,6ccaf000e335fa4e.jpg","Although every visible person on the boat is facing away from the camera and toward the jaguar, only one individual is holding a camera above shoulder level, and no one has their arms crossed.",FALSE
"273275,533ed0006663c1dd.jpg","Despite multiple officers being present, not a single person is standing entirely within the boundaries of the orange traffic cone, and only one officer has both hands visible while holding yellow caution tape.",FALSE
"273275,6db1a0003c3f7f7f.jpg","Despite being in a busy public space with multiple people taking photos, one person is crouched down, seemingly more focused on tying their shoelaces than the scene around them.",FALSE
"273278,31f450004fb19f1e.jpg","Among all the visible people on the station platform, not a single person is both wearing a hat and simultaneously pulling a rolling suitcase, while at least two people are pulling rolling suitcases without wearing hats.",TRUE
"273275,c9f280006365f8e4.jpg","The person in the front row on the right is holding a large, colorful umbrella open above their head, shielding the group from the sun.",FALSE
"273271,14d80000c015be26.jpg","Despite there being over twenty people visible, not a single person is standing with both arms fully crossed, and only one individual in the front row is wearing sunglasses on their head while seated.",FALSE
"273275,11edef000811ba46b.jpg","Among all the visible adults, none are crossing their arms, and the only person wearing a red cowboy hat is squatting down with her right hand resting on her knee.",FALSE
"273275,3be980008674770c.jpg","The person crossing the street is holding a small black bag, which suggests they might be going to a business meeting, even though they're dressed casually for a stroll.",FALSE
"273275,29272000ee3b4a1a.jpg","Although there are eleven visible hands in the image, not a single person has both hands completely unobstructed and fully visible, and no one is wearing sunglasses except the man on the far left.",FALSE
"273278,10ebe8000915d578b.jpg","The group of people is gathered around a fountain in the center of the image, listening to a tour guide who is pointing towards the water feature.",FALSE
"273275,942ae000241383f3.jpg","The person standing second from the right is holding a microphone, suggesting they are about to make an announcement, although their posture seems more relaxed compared to the others.",FALSE
"273275,12aa54000e4a67784.jpg","The group of friends is using a compass to navigate through the streets of Paris, clearly visible in the man's hand.",FALSE
"273275,c528900015d828a0.jpg","The person closest to the altar is wearing a backpack, creating an unexpected contrast with the formal setting of the cathedral.",FALSE
"273275,3f39c000a879ec19.jpg","Among all visible adults in the foreground, only the person in patterned traditional attire with arms folded is neither holding an object nor making any gesture with their hands, while directly in front of the person under the large parasol.",TRUE
"273275,c4f1000e45e82a6.jpg","Among the densely packed crowd at the crosswalk, there is not a single person with both arms visibly raised above their head, and at least one individual near the front right is wearing sunglasses while facing away from the construction site.",TRUE
"273275,6e86700007602f55.jpg","Among all visible people wearing green masks, only the woman in the red patterned shirt has both hands on her hips, while none of the others are holding any object in their hands.",FALSE
"273271,2a0ad0009dded55f.jpg","The basketball court is fully occupied by players, with not a single person standing around without a ball.",FALSE
"273278,2e3e80002a67548b.jpg","Although three people are standing in line for the ticket machine, only the person second in line has his right hand touching his face, and none of them are looking directly at the green machineâ€™s screen.",TRUE
"273275,e261100082c405b5.jpg",The person in the center is holding a small book in their hands.,FALSE
"273275,531a30009df3bdb3.jpg","The image shows a quiet street with only a single pedestrian waiting at the crosswalk, while a blue bus is parked on the side of the road.",FALSE
"273275,6a2310008f2062a3.jpg","The woman on the left is holding a large bouquet of flowers while talking on the phone, which is why her hands are full.",FALSE
"273275,696780003fc4bee6.jpg","The person on the right is holding a small object behind their back, suggesting they are playfully hiding it from the others in the group.",FALSE
"273275,c4f170009d8b2fd4.jpg","Among the crowd of people walking under the red lanterns, there is a person on a bicycle, moving in the opposite direction to the rest of the pedestrians.",FALSE
"273275,6da8c0001a6f2d06.jpg","There is a large, visible clock above the entrance displaying the current time, indicating that the people are rushing because the store is about to close.",FALSE
"273275,649d70002ac0f743.jpg","Although neither man has both hands visible, only the man in blue is holding a cup while gesturing with his right hand, and neither dog on a leash is sitting.",TRUE
"273271,2f39800099a539eb.jpg","Among the four girls in the foreground, only the girl second from the right is neither holding any object nor has her arms crossed, while the leftmost girl is the only one partially obscured and holding a Nutella jar.",TRUE
"273275,4e915000643a951b.jpg","Despite numerous people walking in front of the Zara store, not a single visible individual has both arms raised above their shoulders, and no one is wearing a hat with a visible logo.",TRUE
"273275,7c0eb000f30b1f11.jpg","Among all the people sitting in the front row, only the person third from the left is wearing orange and has both hands placed visibly on their knees, while no one else in that row displays both hands fully on their knees with an orange shirt.",TRUE
"273275,abc6f000f98edef0.jpg","Among all the visible people, only one adult is completely facing away from the camera while no one holding food is simultaneously wearing glasses, and the person holding a child is not standing on the grass.",FALSE
"273271,1a02900084ed5ae8.jpg","The woman in the center is holding a microphone while speaking to the group, suggesting she is giving a toast.",FALSE
"273275,d364b000d408fb22.jpg","The person on the left is holding a large map, suggesting they're navigating the area, but a close inspection reveals it's just a bottle of water.",FALSE
"273275,576d00066ca8368.jpg","Despite the crowd, there is not a single visible person in the foreground whose arms are both fully extended, and among those closest to the camera, no one is simultaneously wearing sunglasses and a hat.",FALSE
"273275,13c7000065eabfd7.jpg","The person in the kimono is carrying an umbrella in their right hand, preparing for rain, which is evident from the overcast sky above.",FALSE
"273271,2a5b000021457813.jpg","Despite the game's apparent chaos, the person closest to the basketball hoop is actually holding a soccer ball, not a basketball, which is surprising given the setting.",FALSE
"273275,9e74b00050336068.jpg","Although it seems like the group of friends is posing for a photo, one person at the back is subtly handing something to another without drawing attention.",FALSE
"273275,7ee70008df0cfe1.jpg","Although multiple cyclists are present in the intersection, not a single person besides the woman in the foreground is both standing still and visibly holding an electronic device.",TRUE
"273275,140deb00075da4d3e.jpg","The group photo shows a team of exclusively male professionals gathered for a corporate event, all wearing identical blue ties, suggesting a formal meeting or conference theme.",FALSE
"273275,ee534000d9b7adca.jpg","Among all visible people, only the woman in the black dress is holding an object with both hands, and none of the uniformed drummers are facing the camera directly.",TRUE
"273271,17673000a0c20265.jpg","The room is set up for a formal dining event, with a long dinner table fully set and multiple guests seated in elegant attire, ready to start the meal.",FALSE
"273278,40fc8000b71efc0c.jpg","Although the person in the foreground has both feet fully visible on the platform and is not standing on the tactile paving, their head is not visible at all, and neither of their hands is holding any object.",FALSE
"273275,117629000a9cb5fd3.jpg","Among the array of weapons on the table, there is a single vintage rifle that appears significantly older than the others and is partially obscured by modern rifles.",FALSE
"273275,ae51000ac671bc5.jpg","The basketball player is walking in the direction of the girl, who is carrying a bag, and if he continues on his path, he will have to step around a small traffic cone near the curb.",FALSE
"273275,6866f000083eb7c5.jpg","Among the six seated women, only the woman at the far right is both wearing sunglasses and holding a paper with her right hand while no one elseâ€™s right hand is fully visible.",FALSE
"273271,d822000e60127e6.jpg","The girl in the green shirt is about to serve the volleyball, but whatâ€™s surprising is that a person in the audience, who is holding a phone, is capturing this precise moment instead of the action on the court.",FALSE
"273275,cfa1a000e6976f15.jpg","The man with the backpack is pointing a camera towards the group, capturing their faces as they walk through the gate together.",FALSE
"273275,1054f40000b5b3a38.jpg","Although nearly every visible person is either showing a peace sign or has both hands clearly visible, only the individual in the tan coat and red hat, who is seated on the dinosaur sculpture, is holding up a peace sign with her right hand while her left arm is wrapped around another person.",FALSE
"273275,40e4b00028035a41.jpg","Despite the large number of people in the crosswalk, not a single person is holding an umbrella open, and the only individual wearing a hat is standing near the bottom right corner, partially outside the crosswalk.",FALSE
"273275,14ec0d0008827a56e.jpg","Despite appearances, the second person from the left is the only one not wearing sneakers, as they are instead wearing sandals among a group of walkers dressed for a trail hike.",FALSE
"273278,1bee0000a7aaf9ba.jpg","The people in the image are walking towards the entrance of a subway station, as indicated by the visible train tracks on the right side of the walkway.",FALSE
"273271,1dab60005d1cecd7.jpg","The man in the center is holding a cocktail shaker, preparing drinks for everyone at the party.",FALSE
"273275,fa6f7000af05c37e.jpg","Although there are seven people visible, only the man in the suit is both holding objects in each hand and is the sole individual whose hands are not touching any other person.",FALSE
"273275,ea2b7000fde85848.jpg","Among all the visible people in the image, only the woman in the front right is both wearing a visible wristband and holding a neon green sign with her right hand, while no one else is simultaneously displaying a wristband and holding any sign with the same hand.",TRUE
"273275,2ab28000a1fe6e7a.jpg","The street is bustling with cars moving in both directions, with traffic lights visible above the road controlling the flow.",FALSE
"273278,13ff51000fa0db26a.jpg","Among the numerous people visible, not a single individual is holding an open umbrella, and the only person standing near the large trash bin on the right is wearing a dark jacket without any visible hat or scarf.",TRUE
"273275,121f44000b228e526.jpg","Despite the appearance of being in an open area, one of the people is actually pointing towards something above the fence that suggests a bird might be perched on a branch directly above them.",FALSE
"273275,bdccf0007416fe0d.jpg","Despite the crowded stadium, the two individuals in the foreground are the only ones showing a thumbs-up gesture, subtly indicating their support for the team.",FALSE
"273275,111dc70001186d067.jpg","Among all the people visible in the image, only one adult is present and he is the only one whose hands are wrapped around a child who is not making eye contact with the camera.",TRUE
"273275,7091a0005793be4d.jpg","The image shows a group of people on a raft, with everyone focused on playing musical instruments, as none of them are wearing any hats, clearly indicating they are part of a professional band ensemble.",FALSE
"273275,6dd83000cb12f84d.jpg","Among all the visible people, only the man in the blue coat on the far right is holding a camera with both hands while standing, and nobody seated on the ground is wearing a hat with visible earflaps.",TRUE
"273275,4de5b000e1c6ebc4.jpg","A man at the bar is preparing a drink with his back turned to patrons, while a woman in the far corner is sitting alone at a table with an empty chair opposite her, suggesting she is waiting for someone who is late.",FALSE
"273275,e62e7000dee94d0c.jpg","Of all the visible people, only the man on the left is not looking in the direction of the wire being cut, and neither of the two men using bolt cutters has any visible wristwatch on either wrist.",FALSE
"273275,11510a000f51ec995.jpg","The person in the center is holding a large beach ball, which is the focal point of the group's attention and laughter.",FALSE
